FULL_step_teacher,FULL_reward_teacher,FULL_step_student,FULL_reward_student,INT_step_teacher,INT_reward_teacher,INT_step_student,INT_reward_student,EXT_step_teacher,EXT_reward_teacher,EXT_step_student,EXT_reward_student
11060,1887.411376953125,11060,1965.7674560546875,11060,1665.2344970703125,11060,1622.48974609375,11060,1764.1514892578125,11060,1648.4261474609375
11061,1951.2017822265625,11061,2009.8800048828125,11061,1585.0140380859375,11061,1596.5213623046875,11061,1711.190185546875,11061,1638.246826171875
11062,1989.339599609375,11062,2025.4583740234375,11062,1558.3616943359375,11062,1598.635498046875,11062,1686.6431884765625,11062,1633.88134765625
11063,1993.720947265625,11063,2022.2532958984375,11063,1586.2857666015625,11063,1588.754638671875,11063,1662.8858642578125,11063,1677.5394287109375
11064,1925.75,11064,2005.904052734375,11064,1691.8564453125,11064,1577.21484375,11064,1661.081787109375,11064,1705.4644775390625
11065,1976.337890625,11065,1981.107666015625,11065,1687.4796142578125,11065,1610.070556640625,11065,1662.727783203125,11065,1759.482666015625
11066,1992.0721435546875,11066,1972.0772705078125,11066,1671.3115234375,11066,1648.4298095703125,11066,1686.0850830078125,11066,1794.1397705078125
11067,1959.1712646484375,11067,1966.3995361328125,11067,1624.75439453125,11067,1616.91796875,11067,1745.1126708984375,11067,1812.66064453125
11068,1957.423095703125,11068,1933.9720458984375,11068,1608.473388671875,11068,1586.83740234375,11068,1731.66748046875,11068,1836.3739013671875
11069,1941.7509765625,11069,1916.8626708984375,11069,1649.693359375,11069,1557.2415771484375,11069,1674.5823974609375,11069,1812.904296875
11070,1942.84814453125,11070,1890.322509765625,11070,1660.82080078125,11070,1557.1915283203125,11070,1666.641357421875,11070,1792.5810546875
11071,1978.7313232421875,11071,1930.5926513671875,11071,1724.228515625,11071,1600.748779296875,11071,1710.5682373046875,11071,1799.871826171875
11072,1925.4375,11072,1955.578857421875,11072,1688.259765625,11072,1603.3197021484375,11072,1749.89453125,11072,1777.3446044921875
11073,1951.8551025390625,11073,1943.099365234375,11073,1666.109619140625,11073,1583.13037109375,11073,1770.8504638671875,11073,1783.9295654296875
11074,1993.140869140625,11074,1945.3583984375,11074,1595.1627197265625,11074,1610.0958251953125,11074,1710.85498046875,11074,1769.237548828125
11075,1954.1319580078125,11075,1951.9302978515625,11075,1576.8443603515625,11075,1624.7060546875,11075,1691.3470458984375,11075,1734.806884765625
11076,1927.315673828125,11076,1921.46875,11076,1564.811767578125,11076,1675.9947509765625,11076,1700.083984375,11076,1722.4312744140625
11077,1949.3099365234375,11077,1941.49072265625,11077,1550.8837890625,11077,1690.3984375,11077,1746.7794189453125,11077,1742.0460205078125
11078,1949.77490234375,11078,1958.8673095703125,11078,1603.8956298828125,11078,1626.906005859375,11078,1731.6966552734375,11078,1706.374267578125
11079,2028.5469970703125,11079,1985.7459716796875,11079,1633.570556640625,11079,1637.8243408203125,11079,1720.88720703125,11079,1669.3807373046875
11080,1971.685791015625,11080,1977.04443359375,11080,1581.0465087890625,11080,1607.0439453125,11080,1744.6580810546875,11080,1673.4317626953125
11081,1973.2764892578125,11081,1990.0245361328125,11081,1585.8660888671875,11081,1587.995849609375,11081,1726.369384765625,11081,1649.362548828125
11082,1988.572021484375,11082,1980.0189208984375,11082,1624.23486328125,11082,1610.13623046875,11082,1720.6318359375,11082,1657.8184814453125
11083,1981.5623779296875,11083,1976.0440673828125,11083,1677.7117919921875,11083,1588.384033203125,11083,1798.3526611328125,11083,1669.037353515625
11084,1962.73974609375,11084,1985.1964111328125,11084,1570.849365234375,11084,1579.7159423828125,11084,1737.2991943359375,11084,1677.1112060546875
11085,2017.2662353515625,11085,1959.32861328125,11085,1599.2333984375,11085,1573.4224853515625,11085,1677.16552734375,11085,1699.3636474609375
11086,1963.6968994140625,11086,1964.060791015625,11086,1667.224609375,11086,1554.5914306640625,11086,1651.7303466796875,11086,1705.3421630859375
11087,1920.907470703125,11087,1922.9881591796875,11087,1692.333984375,11087,1548.58740234375,11087,1764.4671630859375,11087,1726.238037109375
11088,1947.811767578125,11088,1938.0828857421875,11088,1686.9189453125,11088,1537.135009765625,11088,1802.7984619140625,11088,1738.9107666015625
11089,1986.2906494140625,11089,1952.118896484375,11089,1651.9346923828125,11089,1577.5662841796875,11089,1756.4490966796875,11089,1760.78271484375
11090,1977.918701171875,11090,1957.56396484375,11090,1635.474609375,11090,1547.8221435546875,11090,1704.8153076171875,11090,1752.9625244140625
11091,2000.5823974609375,11091,2014.2999267578125,11091,1635.9442138671875,11091,1565.8238525390625,11091,1723.8775634765625,11091,1739.65087890625
11092,1951.174560546875,11092,2026.772216796875,11092,1601.6494140625,11092,1534.1822509765625,11092,1755.2347412109375,11092,1689.1431884765625
11093,1934.2061767578125,11093,2023.239501953125,11093,1595.7760009765625,11093,1531.8033447265625,11093,1738.684814453125,11093,1684.821044921875
11094,1965.146484375,11094,1987.0145263671875,11094,1599.6575927734375,11094,1524.8026123046875,11094,1755.4554443359375,11094,1683.748291015625
11095,1952.364990234375,11095,1991.4034423828125,11095,1639.2718505859375,11095,1539.421630859375,11095,1736.867431640625,11095,1708.1331787109375
11096,1985.611572265625,11096,1982.318359375,11096,1652.2696533203125,11096,1520.1287841796875,11096,1762.583740234375,11096,1717.4554443359375
11097,1978.1368408203125,11097,1948.9549560546875,11097,1653.966064453125,11097,1516.9951171875,11097,1784.589111328125,11097,1700.8857421875
11098,1961.712890625,11098,1951.1597900390625,11098,1613.830810546875,11098,1491.9300537109375,11098,1747.7626953125,11098,1709.660400390625
11099,1934.3302001953125,11099,1972.2138671875,11099,1624.8837890625,11099,1527.193603515625,11099,1673.4866943359375,11099,1693.4500732421875
11100,1936.1390380859375,11100,1940.644775390625,11100,1625.1927490234375,11100,1517.9305419921875,11100,1695.7076416015625,11100,1708.4166259765625
11101,1974.61767578125,11101,1935.82275390625,11101,1641.151123046875,11101,1565.1328125,11101,1699.3641357421875,11101,1763.534912109375
11102,1924.889404296875,11102,1976.1309814453125,11102,1607.7039794921875,11102,1585.941162109375,11102,1763.8560791015625,11102,1733.601318359375
11103,1932.0537109375,11103,1954.066650390625,11103,1550.9534912109375,11103,1581.589599609375,11103,1733.0740966796875,11103,1744.8614501953125
11104,1981.49169921875,11104,1967.7979736328125,11104,1557.4417724609375,11104,1604.9901123046875,11104,1710.2020263671875,11104,1706.8331298828125
11105,1969.53857421875,11105,1943.97900390625,11105,1593.405029296875,11105,1573.65478515625,11105,1667.0477294921875,11105,1703.765380859375
11106,1937.1097412109375,11106,1918.537109375,11106,1539.287353515625,11106,1579.0909423828125,11106,1679.39892578125,11106,1678.379150390625
11107,2028.046142578125,11107,1947.6417236328125,11107,1537.6322021484375,11107,1547.119140625,11107,1741.1634521484375,11107,1670.631591796875
11108,1978.5838623046875,11108,1945.445556640625,11108,1601.1798095703125,11108,1599.00830078125,11108,1836.401123046875,11108,1637.918701171875
11109,1947.4801025390625,11109,1956.8876953125,11109,1626.6279296875,11109,1605.4683837890625,11109,1787.2342529296875,11109,1618.33154296875
11110,2005.7486572265625,11110,1944.81201171875,11110,1633.651123046875,11110,1610.8692626953125,11110,1754.135986328125,11110,1624.9058837890625
11111,1989.629150390625,11111,1956.119384765625,11111,1602.38720703125,11111,1595.02880859375,11111,1711.3621826171875,11111,1653.43408203125
11112,1957.057373046875,11112,1964.6202392578125,11112,1593.9788818359375,11112,1568.4451904296875,11112,1708.0611572265625,11112,1698.783203125
11113,1979.6756591796875,11113,1926.0032958984375,11113,1612.72509765625,11113,1607.7821044921875,11113,1753.008544921875,11113,1684.040283203125
11114,1990.8089599609375,11114,1954.0810546875,11114,1646.0924072265625,11114,1640.142822265625,11114,1720.2005615234375,11114,1729.7906494140625
11115,1950.5126953125,11115,1949.5465087890625,11115,1593.319580078125,11115,1635.5089111328125,11115,1744.0177001953125,11115,1751.8167724609375
11116,1994.716796875,11116,1951.647216796875,11116,1557.790771484375,11116,1639.745849609375,11116,1737.290283203125,11116,1741.3115234375
11117,1916.380126953125,11117,1954.345703125,11117,1618.156494140625,11117,1635.668701171875,11117,1789.641845703125,11117,1760.4085693359375
11118,1975.8946533203125,11118,1975.650390625,11118,1578.0335693359375,11118,1666.2667236328125,11118,1758.48681640625,11118,1737.8070068359375
11119,1961.9632568359375,11119,1983.826171875,11119,1527.0286865234375,11119,1679.9354248046875,11119,1752.5948486328125,11119,1754.89208984375
11120,1983.43994140625,11120,1975.5029296875,11120,1572.0574951171875,11120,1689.5789794921875,11120,1704.7694091796875,11120,1754.898193359375
11121,1989.5806884765625,11121,1980.36181640625,11121,1632.8238525390625,11121,1669.8817138671875,11121,1704.0589599609375,11121,1785.968505859375
11122,1916.92529296875,11122,1974.0294189453125,11122,1670.743896484375,11122,1677.410400390625,11122,1681.3818359375,11122,1769.4332275390625
11123,1996.130126953125,11123,1967.6070556640625,11123,1634.420166015625,11123,1675.0889892578125,11123,1771.2965087890625,11123,1754.71240234375
11124,2024.346923828125,11124,1974.8048095703125,11124,1630.570068359375,11124,1629.20068359375,11124,1815.6448974609375,11124,1800.8936767578125
11125,1973.5731201171875,11125,1965.354248046875,11125,1661.61962890625,11125,1616.09912109375,11125,1819.0191650390625,11125,1790.65234375
11126,1977.2095947265625,11126,1952.655517578125,11126,1622.3270263671875,11126,1603.5152587890625,11126,1747.14208984375,11126,1781.534423828125
11127,2015.8421630859375,11127,1966.0621337890625,11127,1578.3009033203125,11127,1560.9412841796875,11127,1715.962646484375,11127,1792.947021484375
11128,2000.9832763671875,11128,1954.5849609375,11128,1603.876220703125,11128,1559.8753662109375,11128,1790.454345703125,11128,1776.9422607421875
11129,2012.9586181640625,11129,1981.188720703125,11129,1633.8680419921875,11129,1526.9857177734375,11129,1763.573974609375,11129,1770.97412109375
11130,1980.9422607421875,11130,1918.2996826171875,11130,1639.80859375,11130,1530.28515625,11130,1773.083251953125,11130,1784.4541015625
11131,1975.911376953125,11131,1890.2862548828125,11131,1598.6453857421875,11131,1549.2149658203125,11131,1735.7569580078125,11131,1798.044189453125
11132,1962.5989990234375,11132,1910.6485595703125,11132,1591.683837890625,11132,1553.39111328125,11132,1743.713134765625,11132,1789.2891845703125
11133,1987.6505126953125,11133,1887.6920166015625,11133,1556.14111328125,11133,1537.925537109375,11133,1734.8643798828125,11133,1800.5361328125
11134,1971.087646484375,11134,1911.5697021484375,11134,1559.173095703125,11134,1547.9901123046875,11134,1738.8736572265625,11134,1796.3199462890625
11135,1997.7777099609375,11135,1941.8226318359375,11135,1584.937744140625,11135,1562.4610595703125,11135,1760.188720703125,11135,1780.2308349609375
11136,1965.5921630859375,11136,1941.281005859375,11136,1622.8277587890625,11136,1569.5611572265625,11136,1750.2095947265625,11136,1773.6119384765625
11137,1928.61865234375,11137,1944.8812255859375,11137,1671.3885498046875,11137,1608.697509765625,11137,1747.164306640625,11137,1777.7431640625
11138,1923.1370849609375,11138,1954.9793701171875,11138,1646.4239501953125,11138,1585.0802001953125,11138,1699.9254150390625,11138,1791.5810546875
11139,1906.3399658203125,11139,1951.418212890625,11139,1595.2076416015625,11139,1604.35400390625,11139,1715.7337646484375,11139,1754.4354248046875
11140,1926.1827392578125,11140,1961.55615234375,11140,1590.131103515625,11140,1602.7623291015625,11140,1781.11474609375,11140,1735.2681884765625
11141,1988.8192138671875,11141,1960.6480712890625,11141,1575.442138671875,11141,1613.8551025390625,11141,1825.0347900390625,11141,1718.1524658203125
11142,1995.909423828125,11142,1967.7672119140625,11142,1617.279052734375,11142,1626.369384765625,11142,1859.6563720703125,11142,1717.1082763671875
11143,2000.703369140625,11143,1981.2427978515625,11143,1630.20068359375,11143,1655.7767333984375,11143,1874.3203125,11143,1707.3194580078125
11144,2010.704345703125,11144,1958.7274169921875,11144,1647.4078369140625,11144,1675.9447021484375,11144,1776.245849609375,11144,1741.6575927734375
11145,1938.3604736328125,11145,1925.0054931640625,11145,1680.1474609375,11145,1710.5289306640625,11145,1751.240478515625,11145,1740.546630859375
11146,1952.273681640625,11146,1891.06884765625,11146,1647.4365234375,11146,1715.2154541015625,11146,1790.51904296875,11146,1717.599853515625
11147,1985.5787353515625,11147,1887.152587890625,11147,1602.2705078125,11147,1678.8355712890625,11147,1794.463134765625,11147,1742.6282958984375
11148,2012.61181640625,11148,1937.6502685546875,11148,1568.204345703125,11148,1674.0909423828125,11148,1769.7713623046875,11148,1730.7899169921875
11149,1961.9654541015625,11149,1958.9903564453125,11149,1616.51123046875,11149,1651.9000244140625,11149,1728.2962646484375,11149,1761.704345703125
11150,1979.2401123046875,11150,2005.5394287109375,11150,1637.122314453125,11150,1640.1141357421875,11150,1684.366943359375,11150,1745.35302734375
11151,1969.0411376953125,11151,2005.3619384765625,11151,1632.4970703125,11151,1638.8765869140625,11151,1723.2340087890625,11151,1745.79345703125
11152,1991.279541015625,11152,2012.4232177734375,11152,1633.3006591796875,11152,1616.2127685546875,11152,1696.971923828125,11152,1702.69921875
11153,1964.3092041015625,11153,1997.428466796875,11153,1607.5615234375,11153,1618.9796142578125,11153,1685.77978515625,11153,1718.2987060546875
11154,1997.343994140625,11154,1957.39013671875,11154,1624.7252197265625,11154,1626.586669921875,11154,1695.1571044921875,11154,1709.6607666015625
11155,1956.394775390625,11155,1924.130126953125,11155,1669.9921875,11155,1631.545166015625,11155,1709.87890625,11155,1693.18896484375
11156,1943.7000732421875,11156,1922.794921875,11156,1679.1396484375,11156,1643.8673095703125,11156,1747.5604248046875,11156,1698.1815185546875
11157,1967.8443603515625,11157,1941.345947265625,11157,1670.4422607421875,11157,1633.345703125,11157,1743.0576171875,11157,1701.2513427734375
11158,1977.12744140625,11158,1970.3826904296875,11158,1656.651123046875,11158,1637.183349609375,11158,1753.0911865234375,11158,1674.887451171875
11159,1952.60986328125,11159,1969.2760009765625,11159,1567.9149169921875,11159,1619.408447265625,11159,1777.8614501953125,11159,1674.7344970703125
11160,1985.066162109375,11160,1982.4393310546875,11160,1527.3480224609375,11160,1603.983154296875,11160,1806.2110595703125,11160,1679.07373046875
11161,1979.5592041015625,11161,1973.1876220703125,11161,1610.23779296875,11161,1606.8741455078125,11161,1837.949462890625,11161,1694.4697265625
11162,2010.6121826171875,11162,1958.4046630859375,11162,1669.06396484375,11162,1612.2701416015625,11162,1842.2647705078125,11162,1718.5872802734375
11163,1959.0555419921875,11163,1995.722412109375,11163,1725.8499755859375,11163,1631.8863525390625,11163,1821.0870361328125,11163,1716.045654296875
11164,1984.5748291015625,11164,1968.8900146484375,11164,1705.950439453125,11164,1636.931396484375,11164,1805.5118408203125,11164,1703.0650634765625
11165,1964.6644287109375,11165,1963.2542724609375,11165,1594.7470703125,11165,1615.0970458984375,11165,1762.9661865234375,11165,1750.7379150390625
11166,1958.8680419921875,11166,1939.01416015625,11166,1585.7685546875,11166,1634.271484375,11166,1717.7655029296875,11166,1765.4815673828125
11167,1957.98046875,11167,1913.8150634765625,11167,1608.0343017578125,11167,1637.262939453125,11167,1759.1944580078125,11167,1747.8912353515625
11168,1970.5177001953125,11168,1953.18798828125,11168,1568.6273193359375,11168,1601.9781494140625,11168,1806.58837890625,11168,1709.8074951171875
